Category|Manufacturer|Type|DeviceID|TestSignal|Firmware|
Graphic cards|ATI|Mobility Radeon HD 5800 Series|0x1002:0x68A1|none|4.11.100|
Graphic cards|ATI|Mobility Radeon HD 5800 Series|0x1002:0x68A1|none|10.01.100|
Graphic cards|ATI|Mobility Radeon HD 5800 Series|0x1002:0x68B0|none|4.11.100|
Graphic cards|ATI|Mobility Radeon HD 5800 Series|0x1002:0x68B0|none|10.01.100|
Graphic cards|ATI|Mobility Radeon HD 6000 Series|0x1002:0x6721|none|4.11.100|
Graphic cards|ATI|Mobility Radeon HD 6000 Series|0x1002:0x6721|none|10.01.100|
Graphic cards|ATI|Mobility Radeon HD 6000 Series|0x1002:0x6724|none|4.11.100|
Graphic cards|ATI|Mobility Radeon HD 6000 Series|0x1002:0x6724|none|10.01.100|
Graphic cards|ATI|Mobility Radeon HD 6000 Series|0x1002:0x6725|none|4.11.100|
Graphic cards|ATI|Mobility Radeon HD 6000 Series|0x1002:0x6725|none|10.01.100|
Graphic cards|ATI|Mobility RADEON M98|0x1002:0x945B|none|4.11.100|
Graphic cards|ATI|Mobility RADEON M98|0x1002:0x945B|none|10.01.100|
Graphic cards|ATI|Mobility Radeon X1300|0x1002:0x7149|none|4.11.100|
Graphic cards|ATI|Mobility Radeon X1300|0x1002:0x7149|none|10.01.100|
Graphic cards|ATI|Mobility Radeon X1300|0x1002:0x714A|none|4.11.100|
Graphic cards|ATI|Mobility Radeon X1300|0x1002:0x714A|none|10.01.100|
Graphic cards|ATI|Mobility Radeon X1300|0x1002:0x714B|none|4.11.100|
Graphic cards|ATI|Mobility Radeon X1300|0x1002:0x714B|none|10.01.100|
Graphic cards|ATI|Mobility Radeon X1300|0x1002:0x714C|none|4.11.100|
Graphic cards|ATI|Mobility Radeon X1300|0x1002:0x714C|none|10.01.100|
Graphic cards|ATI|Mobility Radeon X1350|0x1002:0x718B|none|4.11.100|
Graphic cards|ATI|Mobility Radeon X1350|0x1002:0x718B|none|10.01.100|
Graphic cards|ATI|Mobility Radeon X1350|0x1002:0x718C|none|4.11.100|
Graphic cards|ATI|Mobility Radeon X1350|0x1002:0x718C|none|10.01.100|
Graphic cards|ATI|Mobility Radeon X1350|0x1002:0x7196|none|4.11.100|
Graphic cards|ATI|Mobility Radeon X1350|0x1002:0x7196|none|10.01.100|
Graphic cards|ATI|Mobility Radeon X1400|0x1002:0x7145|none|4.11.100|
Graphic cards|ATI|Mobility Radeon X1400|0x1002:0x7145|none|10.01.100|
Graphic cards|ATI|Mobility Radeon X1450|0x1002:0x7186|none|4.11.100|
Graphic cards|ATI|Mobility Radeon X1450|0x1002:0x7186|none|10.01.100|
Graphic cards|ATI|Mobility Radeon X1450|0x1002:0x718D|none|4.11.100|
Graphic cards|ATI|Mobility Radeon X1450|0x1002:0x718D|none|10.01.100|
Graphic cards|ATI|Mobility Radeon X1600|0x1002:0x71C5|none|4.11.100|
Graphic cards|ATI|Mobility Radeon X1600|0x1002:0x71C5|none|10.01.100|
Graphic cards|ATI|Mobility Radeon X1700|0x1002:0x71D5|none|4.11.100|
Graphic cards|ATI|Mobility Radeon X1700|0x1002:0x71D5|none|10.01.100|
Graphic cards|ATI|Mobility Radeon X1700|0x1002:0x71DE|none|4.11.100|
Graphic cards|ATI|Mobility Radeon X1700|0x1002:0x71DE|none|10.01.100|
Graphic cards|ATI|Mobility Radeon X1700 XT|0x1002:0x71D6|none|4.11.100|
Graphic cards|ATI|Mobility Radeon X1700 XT|0x1002:0x71D6|none|10.01.100|
Graphic cards|ATI|Mobility Radeon X1800|0x1002:0x7102|none|4.11.100|
Graphic cards|ATI|Mobility Radeon X1800|0x1002:0x7102|none|10.01.100|
Graphic cards|ATI|Mobility Radeon X1800 XT|0x1002:0x7101|none|4.11.100|
Graphic cards|ATI|Mobility Radeon X1800 XT|0x1002:0x7101|none|10.01.100|
Graphic cards|ATI|Mobility Radeon X1900|0x1002:0x7284|none|4.11.100|
Graphic cards|ATI|Mobility Radeon X1900|0x1002:0x7284|none|10.01.100|
Graphic cards|ATI|Mobility Radeon X2300|0x1002:0x7188|none|4.11.100|
Graphic cards|ATI|Mobility Radeon X2300|0x1002:0x7188|none|10.01.100|
Graphic cards|ATI|Mobility Radeon X2300|0x1002:0x718A|none|4.11.100|
Graphic cards|ATI|Mobility Radeon X2300|0x1002:0x718A|none|10.01.100|
Graphic cards|ATI|Mobility Radeon X700 (M26) (PCIE)|0x1002:0x5652|none|4.11.100|
Graphic cards|ATI|Mobility Radeon X700 (M26) (PCIE)|0x1002:0x5652|none|10.01.100|
Graphic cards|ATI|Mobility Radeon X700 (M26) (PCIE)|0x1002:0x5653|none|4.11.100|
Graphic cards|ATI|Mobility Radeon X700 (M26) (PCIE)|0x1002:0x5653|none|10.01.100|
Graphic cards|ATI|Mobility Radeon X700 XL (M26) (PCIE)|0x1002:0x564F|none|4.11.100|
Graphic cards|ATI|Mobility Radeon X700 XL (M26) (PCIE)|0x1002:0x564F|none|10.01.100|
Graphic cards|ATI|Mobility Radeon X800 (M28) (PCIE)|0x1002:0x5D4A|none|4.11.100|
Graphic cards|ATI|Mobility Radeon X800 (M28) (PCIE)|0x1002:0x5D4A|none|10.01.100|
Graphic cards|ATI|Mobility Radeon X800 XT (M28) (PCIE)|0x1002:0x5D48|none|4.11.100|
Graphic cards|ATI|Mobility Radeon X800 XT (M28) (PCIE)|0x1002:0x5D48|none|10.01.100|
Graphic cards|ATI|PALM|0x1002:0x9808|none|4.11.100|
Graphic cards|ATI|PALM|0x1002:0x9808|none|10.01.100|
Graphic cards|ATI|PALM|0x1002:0x9809|none|4.11.100|
Graphic cards|ATI|PALM|0x1002:0x9809|none|10.01.100|
Graphic cards|ATI|Radeon 3000 Graphics|0x1002:0x9616|none|4.11.100|
Graphic cards|ATI|Radeon 3000 Graphics|0x1002:0x9616|none|10.01.100|
Graphic cards|ATI|Radeon 3100 Graphics|0x1002:0x9611|none|4.11.100|
Graphic cards|ATI|Radeon 3100 Graphics|0x1002:0x9611|none|10.01.100|
Graphic cards|ATI|Radeon 3100 Graphics|0x1002:0x9613|none|4.11.100|
Graphic cards|ATI|Radeon 3100 Graphics|0x1002:0x9613|none|10.01.100|
Graphic cards|ATI|Radeon 4100|0x1002:0x9711|none|4.11.100|
Graphic cards|ATI|Radeon 4100|0x1002:0x9711|none|10.01.100|
Graphic cards|ATI|Radeon 4800 Series|0x1002:0x9440|none|4.11.100|
Graphic cards|ATI|Radeon 4800 Series|0x1002:0x9440|none|10.01.100|
Graphic cards|ATI|Radeon 4800 Series|0x1002:0x9442|none|4.11.100|
Graphic cards|ATI|Radeon 4800 Series|0x1002:0x9442|none|10.01.100|
Graphic cards|ATI|Radeon 4800 Series|0x1002:0x944C|none|4.11.100|
Graphic cards|ATI|Radeon 4800 Series|0x1002:0x944C|none|10.01.100|
Graphic cards|ATI|Radeon 4800 Series|0x1002:0x9460|none|4.11.100|
Graphic cards|ATI|Radeon 4800 Series|0x1002:0x9460|none|10.01.100|
Graphic cards|ATI|Radeon 4800 Series|0x1002:0x9462|none|4.11.100|
Graphic cards|ATI|Radeon 4800 Series|0x1002:0x9462|none|10.01.100|
Graphic cards|ATI|Radeon 7000 IGP (A4+) 4237|0x1002:0x4237|none|4.11.100|
Graphic cards|ATI|Radeon 7000 IGP (A4+) 4237|0x1002:0x4237|none|10.01.100|
Graphic cards|ATI|Radeon 7500 QW (AGP/PCI)|0x1002:0x5157|none|4.11.100|
Graphic cards|ATI|Radeon 7500 QW (AGP/PCI)|0x1002:0x5157|none|10.01.100|
Graphic cards|ATI|Radeon 7500 QX (AGP/PCI)|0x1002:0x5158|none|4.11.100|
Graphic cards|ATI|Radeon 7500 QX (AGP/PCI)|0x1002:0x5158|none|10.01.100|
Graphic cards|ATI|Radeon 8500 AIW BB (AGP)|0x1002:0x4242|none|4.11.100|
Graphic cards|ATI|Radeon 8500 AIW BB (AGP)|0x1002:0x4242|none|10.01.100|
Graphic cards|ATI|Radeon 8500 AIW BC (AGP)|0x1002:0x4243|none|4.11.100|
Graphic cards|ATI|Radeon 8500 QL (AGP)|0x1002:0x514C|none|4.11.100|
Graphic cards|ATI|Radeon 8500 QL (AGP)|0x1002:0x514C|none|10.01.100|
Graphic cards|ATI|Radeon 9000 Ig (AGP/PCI)|0x1002:0x4967|none|4.11.100|
Graphic cards|ATI|Radeon 9000 Ig (AGP/PCI)|0x1002:0x4967|none|10.01.100|
Graphic cards|ATI|Radeon 9000/PRO If (AGP/PCI)|0x1002:0x4966|none|4.11.100|
Graphic cards|ATI|Radeon 9000/PRO If (AGP/PCI)|0x1002:0x4966|none|10.01.100|
Graphic cards|ATI|Radeon 9100 IGP (A5) 5834|0x1002:0x5834|none|4.11.100|
Graphic cards|ATI|Radeon 9100 IGP (A5) 5834|0x1002:0x5834|none|10.01.100|
Graphic cards|ATI|Radeon 9100 PRO IGP 7834|0x1002:0x7834|none|4.11.100|
Graphic cards|ATI|Radeon 9100 PRO IGP 7834|0x1002:0x7834|none|10.01.100|
Graphic cards|ATI|Radeon 9100 QM (AGP)|0x1002:0x514D|none|4.11.100|
Graphic cards|ATI|Radeon 9100 QM (AGP)|0x1002:0x514D|none|10.01.100|
Graphic cards|ATI|Radeon 9200 5961 (AGP)|0x1002:0x5961|none|4.11.100|
Graphic cards|ATI|Radeon 9200 5961 (AGP)|0x1002:0x5961|none|10.01.100|
Graphic cards|ATI|Radeon 9200 5962 (AGP)|0x1002:0x5962|none|4.11.100|
Graphic cards|ATI|Radeon 9200 5962 (AGP)|0x1002:0x5962|none|10.01.100|
Graphic cards|ATI|Radeon 9200SE 5964 (AGP)|0x1002:0x5964|none|4.11.100|
Graphic cards|ATI|Radeon 9200SE 5964 (AGP)|0x1002:0x5964|none|10.01.100|
Graphic cards|ATI|Radeon 9250 5960 (AGP)|0x1002:0x5960|none|4.11.100|
Graphic cards|ATI|Radeon 9250 5960 (AGP)|0x1002:0x5960|none|10.01.100|
Graphic cards|ATI|Radeon 9500 AD (AGP)|0x1002:0x4144|none|4.11.100|
Graphic cards|ATI|Radeon 9500 AD (AGP)|0x1002:0x4144|none|10.01.100|
Graphic cards|ATI|Radeon 9500 AE (AGP)|0x1002:0x4145|none|4.11.100|
Graphic cards|ATI|Radeon 9500 AE (AGP)|0x1002:0x4145|none|10.01.100|
Graphic cards|ATI|Radeon 9600 AP (AGP)|0x1002:0x4150|none|4.11.100|
Graphic cards|ATI|Radeon 9600 AP (AGP)|0x1002:0x4150|none|10.01.100|
Graphic cards|ATI|Radeon 9600 AS (AGP)|0x1002:0x4153|none|4.11.100|
Graphic cards|ATI|Radeon 9600 AS (AGP)|0x1002:0x4153|none|10.01.100|
Graphic cards|ATI|Radeon 9600SE AQ (AGP)|0x1002:0x4151|none|4.11.100|
Graphic cards|ATI|Radeon 9600SE AQ (AGP)|0x1002:0x4151|none|10.01.100|
Graphic cards|ATI|Radeon 9600TX AF (AGP)|0x1002:0x4146|none|4.11.100|
Graphic cards|ATI|Radeon 9600TX AF (AGP)|0x1002:0x4146|none|10.01.100|
Graphic cards|ATI|Radeon 9600TX NF (AGP)|0x1002:0x4E46|none|4.11.100|
Graphic cards|ATI|Radeon 9600TX NF (AGP)|0x1002:0x4E46|none|10.01.100|
Graphic cards|ATI|Radeon 9600XT AR (AGP)|0x1002:0x4152|none|4.11.100|
Graphic cards|ATI|Radeon 9600XT AR (AGP)|0x1002:0x4152|none|10.01.100|
Graphic cards|ATI|Radeon 9650|0x1002:0x4155|none|4.11.100|
Graphic cards|ATI|Radeon 9650|0x1002:0x4155|none|10.01.100|
Graphic cards|ATI|Radeon 9700/9500Pro NE (AGP)|0x1002:0x4E45|none|4.11.100|
Graphic cards|ATI|Radeon 9700/9500Pro NE (AGP)|0x1002:0x4E45|none|10.01.100|
Graphic cards|ATI|Radeon 9700 Pro ND (AGP)|0x1002:0x4E44|none|4.11.100|
Graphic cards|ATI|Radeon 9700 Pro ND (AGP)|0x1002:0x4E44|none|10.01.100|
Graphic cards|ATI|Radeon 9800 AI (AGP)|0x1002:0x4149|none|4.11.100|
Graphic cards|ATI|Radeon 9800 AI (AGP)|0x1002:0x4149|none|10.01.100|
Graphic cards|ATI|Radeon 9800 AJ (AGP)|0x1002:0x414A|none|4.11.100|
Graphic cards|ATI|Radeon 9800 AJ (AGP)|0x1002:0x414A|none|10.01.100|
Graphic cards|ATI|Radeon 9800 NI (AGP)|0x1002:0x4E49|none|4.11.100|
Graphic cards|ATI|Radeon 9800 NI (AGP)|0x1002:0x4E49|none|10.01.100|
Graphic cards|ATI|Radeon 9800PRO NH (AGP)|0x1002:0x4E48|none|4.11.100|
Graphic cards|ATI|Radeon 9800PRO NH (AGP)|0x1002:0x4E48|none|10.01.100|
Graphic cards|ATI|Radeon 9800SE AH (AGP)|0x1002:0x4148|none|4.11.100|
Graphic cards|ATI|Radeon 9800SE AH (AGP)|0x1002:0x4148|none|10.01.100|
Graphic cards|ATI|Radeon 9800XT NJ (AGP)|0x1002:0x4E4B|none|4.11.100|
Graphic cards|ATI|Radeon 9800XT NJ (AGP)|0x1002:0x4E4B|none|10.01.100|
Graphic cards|ATI|RADEON E2400|0x1002:0x94CB|none|4.11.100|
Graphic cards|ATI|RADEON E2400|0x1002:0x94CB|none|10.01.100|
Graphic cards|ATI|RADEON E4600|0x1002:0x9491|none|4.11.100|
Graphic cards|ATI|RADEON E4600|0x1002:0x9491|none|10.01.100|
Graphic cards|ATI|Radeon HD 2350|0x1002:0x94C7|none|4.11.100|
Graphic cards|ATI|Radeon HD 2350|0x1002:0x94C7|none|10.01.100|
Graphic cards|ATI|Radeon HD 2400 Pro|0x1002:0x94C3|none|4.11.100|
Graphic cards|ATI|Radeon HD 2400 Pro|0x1002:0x94C3|none|10.01.100|
Graphic cards|ATI|Radeon HD 2400 PRO AGP|0x1002:0x94C4|none|4.11.100|
Graphic cards|ATI|Radeon HD 2400 PRO AGP|0x1002:0x94C4|none|10.01.100|
Graphic cards|ATI|Radeon HD 2400 XT|0x1002:0x94C1|none|4.11.100|
Graphic cards|ATI|Radeon HD 2400 XT|0x1002:0x94C1|yellow|4.11.100|
Graphic cards|ATI|Radeon HD 2400 XT|0x1002:0x94C1|none|10.01.100|
Graphic cards|ATI|Radeon HD 2600 LE|0x1002:0x958E|none|4.11.100|
Graphic cards|ATI|Radeon HD 2600 LE|0x1002:0x958E|none|10.01.100|
Graphic cards|ATI|Radeon HD 2600 Pro|0x1002:0x9589|none|4.11.100|
Graphic cards|ATI|Radeon HD 2600 Pro|0x1002:0x9589|none|10.01.100|
Graphic cards|ATI|Radeon HD 2600 Pro AGP|0x1002:0x9587|none|4.11.100|
Graphic cards|ATI|Radeon HD 2600 Pro AGP|0x1002:0x9587|none|10.01.100|
Graphic cards|ATI|Radeon HD 2600 XT|0x1002:0x9588|none|4.11.100|
Graphic cards|ATI|Radeon HD 2600 XT|0x1002:0x9588|none|10.01.100|
Graphic cards|ATI|Radeon HD 2600 XT AGP|0x1002:0x9586|none|4.11.100|
Graphic cards|ATI|Radeon HD 2600 XT AGP|0x1002:0x9586|none|10.01.100|
Graphic cards|ATI|Radeon HD 2900 GT|0x1002:0x9405|none|4.11.100|
Graphic cards|ATI|Radeon HD 2900 GT|0x1002:0x9405|none|10.01.100|
Graphic cards|ATI|Radeon HD 2900 Pro|0x1002:0x9403|none|4.11.100|
Graphic cards|ATI|Radeon HD 2900 Pro|0x1002:0x9403|none|10.01.100|
Graphic cards|ATI|Radeon HD 2900 XT|0x1002:0x9400|none|4.11.100|
Graphic cards|ATI|Radeon HD 2900 XT|0x1002:0x9400|none|10.01.100|
Graphic cards|ATI|Radeon HD 2900 XT|0x1002:0x9401|none|4.11.100|
Graphic cards|ATI|Radeon HD 2900 XT|0x1002:0x9401|none|10.01.100|
Graphic cards|ATI|Radeon HD 2900 XT|0x1002:0x9402|none|4.11.100|
Graphic cards|ATI|Radeon HD 2900 XT|0x1002:0x9402|none|10.01.100|
Graphic cards|ATI|Radeon HD 3200 Graphics|0x1002:0x9610|none|4.11.100|
Graphic cards|ATI|Radeon HD 3200 Graphics|0x1002:0x9610|none|10.01.100|
Graphic cards|ATI|Radeon HD 3200 Graphics|0x1002:0x9612|none|4.11.100|
Graphic cards|ATI|Radeon HD 3200 Graphics|0x1002:0x9612|none|10.01.100|
Graphic cards|ATI|Radeon HD 3200 Graphics|0x1002:0x9615|none|4.11.100|
Graphic cards|ATI|Radeon HD 3200 Graphics|0x1002:0x9615|none|10.01.100|
Graphic cards|ATI|Radeon HD 3300 Graphics|0x1002:0x9614|none|4.11.100|
Graphic cards|ATI|Radeon HD 3300 Graphics|0x1002:0x9614|none|10.01.100|
Graphic cards|ATI|Radeon HD 3430|0x1002:0x95C7|none|4.11.100|
Graphic cards|ATI|Radeon HD 3430|0x1002:0x95C7|none|10.01.100|
Graphic cards|ATI|Radeon HD 3450|0x1002:0x95C5|none|4.11.100|
Graphic cards|ATI|Radeon HD 3450|0x1002:0x95C5|none|10.01.100|
Graphic cards|ATI|Radeon HD 3450|0x1002:0x95C6|none|4.11.100|
Graphic cards|ATI|Radeon HD 3450|0x1002:0x95C6|none|10.01.100|
Graphic cards|ATI|Radeon HD 3450|0x1002:0x95C9|none|4.11.100|
Graphic cards|ATI|Radeon HD 3450|0x1002:0x95C9|none|10.01.100|
Graphic cards|ATI|Radeon HD 3470|0x1002:0x95C0|none|4.11.100|
Graphic cards|ATI|Radeon HD 3470|0x1002:0x95C0|none|10.01.100|
Graphic cards|ATI|Radeon HD 3600 PRO|0x1002:0x9597|none|4.11.100|
Graphic cards|ATI|Radeon HD 3600 PRO|0x1002:0x9597|none|10.01.100|
Graphic cards|ATI|Radeon HD 3600 PRO|0x1002:0x9599|none|4.11.100|
Graphic cards|ATI|Radeon HD 3600 PRO|0x1002:0x9599|none|10.01.100|
Graphic cards|ATI|Radeon HD 3600 Series|0x1002:0x9590|none|4.11.100|
Graphic cards|ATI|Radeon HD 3600 Series|0x1002:0x9590|none|10.01.100|
Graphic cards|ATI|Radeon HD 3600 XT|0x1002:0x9598|none|4.11.100|
Graphic cards|ATI|Radeon HD 3600 XT|0x1002:0x9598|none|10.01.100|
Graphic cards|ATI|Radeon HD 3650 AGP|0x1002:0x9596|none|4.11.100|
Graphic cards|ATI|Radeon HD 3650 AGP|0x1002:0x9596|none|10.01.100|
Graphic cards|ATI|Radeon HD3690|0x1002:0x9517|none|4.11.100|
Graphic cards|ATI|Radeon HD3690|0x1002:0x9517|none|10.01.100|
Graphic cards|ATI|Radeon HD3850|0x1002:0x9505|none|4.11.100|
Graphic cards|ATI|Radeon HD3850|0x1002:0x9505|none|10.01.100|
Graphic cards|ATI|Radeon HD3850|0x1002:0x9515|none|4.11.100|
Graphic cards|ATI|Radeon HD3850|0x1002:0x9515|none|10.01.100|
Graphic cards|ATI|Radeon HD3870|0x1002:0x9501|none|4.11.100|
Graphic cards|ATI|Radeon HD3870|0x1002:0x9501|none|10.01.100|
Graphic cards|ATI|Radeon HD3870 X2|0x1002:0x950F|none|4.11.100|
Graphic cards|ATI|Radeon HD3870 X2|0x1002:0x950F|none|10.01.100|
Graphic cards|ATI|Radeon HD 4200|0x1002:0x9710|none|4.11.100|
Graphic cards|ATI|Radeon HD 4200|0x1002:0x9710|none|10.01.100|
Graphic cards|ATI|Radeon HD 4250|0x1002:0x9715|none|4.11.100|
Graphic cards|ATI|Radeon HD 4250|0x1002:0x9715|none|10.01.100|
Graphic cards|ATI|Radeon HD 4290|0x1002:0x9714|none|4.11.100|
Graphic cards|ATI|Radeon HD 4290|0x1002:0x9714|none|10.01.100|
Graphic cards|ATI|Radeon HD 4350|0x1002:0x954F|none|4.11.100|
Graphic cards|ATI|Radeon HD 4350|0x1002:0x954F|none|10.01.100|
Graphic cards|ATI|Radeon HD 4550|0x1002:0x9540|none|4.11.100|
Graphic cards|ATI|Radeon HD 4550|0x1002:0x9540|none|10.01.100|
Graphic cards|ATI|Radeon HD 4600 Series|0x1002:0x9495|none|4.11.100|
Graphic cards|ATI|Radeon HD 4600 Series|0x1002:0x9495|none|10.01.100|
Graphic cards|ATI|Radeon HD 4700 Series|0x1002:0x94B4|none|4.11.100|
Graphic cards|ATI|Radeon HD 4700 Series|0x1002:0x94B4|none|10.01.100|
Graphic cards|ATI|Radeon HD 4770|0x1002:0x94B3|none|4.11.100|
Graphic cards|ATI|Radeon HD 4770|0x1002:0x94B3|none|10.01.100|
Graphic cards|ATI|Radeon HD 4770|0x1002:0x94B5|none|4.11.100|
Graphic cards|ATI|Radeon HD 4770|0x1002:0x94B5|none|10.01.100|
Graphic cards|ATI|Radeon HD 4850 x2|0x1002:0x9443|none|4.11.100|
Graphic cards|ATI|Radeon HD 4850 x2|0x1002:0x9443|none|10.01.100|
Graphic cards|ATI|Radeon HD 4870 x2|0x1002:0x9441|none|4.11.100|
Graphic cards|ATI|Radeon HD 4870 x2|0x1002:0x9441|none|10.01.100|
Graphic cards|ATI|Radeon HD 5450|0x1002:0x68F9|none|4.11.100|
Graphic cards|ATI|Radeon HD 5450|0x1002:0x68F9|none|10.01.100|
Graphic cards|ATI|Radeon HD 5500 Series|0x1002:0x68DA|none|4.11.100|
Graphic cards|ATI|Radeon HD 5500 Series|0x1002:0x68DA|none|10.01.100|
Graphic cards|ATI|Radeon HD 5570|0x1002:0x68D9|none|4.11.100|
Graphic cards|ATI|Radeon HD 5570|0x1002:0x68D9|none|10.01.100|
Graphic cards|ATI|Radeon HD 5670|0x1002:0x68D8|none|4.11.100|
Graphic cards|ATI|Radeon HD 5670|0x1002:0x68D8|none|10.01.100|
Graphic cards|ATI|Radeon HD 5700 Series|0x1002:0x68B8|none|4.11.100|
Graphic cards|ATI|Radeon HD 5700 Series|0x1002:0x68B8|none|10.01.100|
Graphic cards|ATI|Radeon HD 5700 Series|0x1002:0x68B9|none|4.11.100|
Graphic cards|ATI|Radeon HD 5700 Series|0x1002:0x68B9|none|10.01.100|
Graphic cards|ATI|Radeon HD 5700 Series|0x1002:0x68BE|none|4.11.100|
Graphic cards|ATI|Radeon HD 5700 Series|0x1002:0x68BE|none|10.01.100|
Graphic cards|ATI|Radeon HD 5800 Series|0x1002:0x6898|none|4.11.100|
Graphic cards|ATI|Radeon HD 5800 Series|0x1002:0x6898|none|10.01.100|
Graphic cards|ATI|Radeon HD 5800 Series|0x1002:0x6899|none|4.11.100|
Graphic cards|ATI|Radeon HD 5800 Series|0x1002:0x6899|none|10.01.100|
Graphic cards|ATI|Radeon HD 5800 Series|0x1002:0x689B|none|4.11.100|
Graphic cards|ATI|Radeon HD 5800 Series|0x1002:0x689B|none|10.01.100|
Graphic cards|ATI|Radeon HD 5800 Series|0x1002:0x689E|none|4.11.100|
Graphic cards|ATI|Radeon HD 5800 Series|0x1002:0x689E|none|10.01.100|
Graphic cards|ATI|Radeon HD 5900 Series|0x1002:0x689C|none|4.11.100|
Graphic cards|ATI|Radeon HD 5900 Series|0x1002:0x689C|none|10.01.100|
Graphic cards|ATI|Radeon HD 5900 Series|0x1002:0x689D|none|4.11.100|
Graphic cards|ATI|Radeon HD 5900 Series|0x1002:0x689D|none|10.01.100|
Graphic cards|ATI|Radeon HD 6200 Series Graphics|0x1002:0x9807|none|4.11.100|
Graphic cards|ATI|Radeon HD 6200 Series Graphics|0x1002:0x9807|none|10.01.100|
Graphic cards|ATI|Radeon HD 6250 Graphics|0x1002:0x9804|none|4.11.100|
Graphic cards|ATI|Radeon HD 6250 Graphics|0x1002:0x9804|none|10.01.100|
Graphic cards|ATI|Radeon HD 6250 Graphics|0x1002:0x9805|none|4.11.100|
Graphic cards|ATI|Radeon HD 6250 Graphics|0x1002:0x9805|none|10.01.100|
Graphic cards|ATI|Radeon HD 6300 Series Graphics|0x1002:0x9806|none|4.11.100|
Graphic cards|ATI|Radeon HD 6300 Series Graphics|0x1002:0x9806|none|10.01.100|
Graphic cards|ATI|Radeon HD 6310 Graphics|0x1002:0x9802|none|4.11.100|
Graphic cards|ATI|Radeon HD 6310 Graphics|0x1002:0x9802|none|10.01.100|
Graphic cards|ATI|Radeon HD 6310 Graphics|0x1002:0x9803|none|4.11.100|
Graphic cards|ATI|Radeon HD 6310 Graphics|0x1002:0x9803|none|10.01.100|
Graphic cards|ATI|Radeon HD 6700 Series|0x1002:0x673E|none|4.11.100|
Graphic cards|ATI|Radeon HD 6700 Series|0x1002:0x673E|none|10.01.100|
Graphic cards|ATI|Radeon HD 6700 Series|0x1002:0x68BA|none|4.11.100|
Graphic cards|ATI|Radeon HD 6700 Series|0x1002:0x68BA|none|10.01.100|
Graphic cards|ATI|Radeon HD 6700 Series|0x1002:0x68BF|none|4.11.100|
Graphic cards|ATI|Radeon HD 6700 Series|0x1002:0x68BF|none|10.01.100|
Graphic cards|ATI|Radeon HD 6800 Series|0x1002:0x6738|none|4.11.100|
Graphic cards|ATI|Radeon HD 6800 Series|0x1002:0x6738|none|10.01.100|
Graphic cards|ATI|Radeon HD 6800 Series|0x1002:0x6739|none|4.11.100|
Graphic cards|ATI|Radeon HD 6800 Series|0x1002:0x6739|none|10.01.100|
Graphic cards|ATI|Radeon HD 6900M Series|0x1002:0x6720|none|4.11.100|
Graphic cards|ATI|Radeon HD 6900M Series|0x1002:0x6720|none|10.01.100|
Graphic cards|ATI|Radeon HD 6900 Series|0x1002:0x6718|none|4.11.100|
Graphic cards|ATI|Radeon HD 6900 Series|0x1002:0x6718|none|10.01.100|
Graphic cards|ATI|Radeon HD 6900 Series|0x1002:0x6719|none|4.11.100|
Graphic cards|ATI|Radeon HD 6900 Series|0x1002:0x6719|none|10.01.100|
Graphic cards|ATI|Radeon IGP320 (A3) 4136|0x1002:0x4136|none|4.11.100|
Graphic cards|ATI|Radeon IGP320 (A3) 4136|0x1002:0x4136|none|10.01.100|
Graphic cards|ATI|Radeon IGP320M (U1) 4336|0x1002:0x4336|none|4.11.100|
Graphic cards|ATI|Radeon IGP320M (U1) 4336|0x1002:0x4336|none|10.01.100|
Graphic cards|ATI|Radeon IGP330/340/350 (A4) 4137|0x1002:0x4137|none|4.11.100|
Graphic cards|ATI|Radeon IGP330/340/350 (A4) 4137|0x1002:0x4137|none|10.01.100|
Graphic cards|ATI|Radeon IGP330M/340M/350M (U2) 4337|0x1002:0x4337|none|4.11.100|
Graphic cards|ATI|Radeon IGP330M/340M/350M (U2) 4337|0x1002:0x4337|none|10.01.100|
Graphic cards|ATI|Mobility Radeon 7000 IGP 4437|0x1002:0x4437|none|4.11.100|
Graphic cards|ATI|Mobility Radeon 9000 (M9) Lf (AGP)|0x1002:0x4C66|none|4.11.100|
Graphic cards|ATI|Mobility Radeon 9000 (M9) Lg (AGP)|0x1002:0x4C67|none|4.11.100|
Graphic cards|ATI|Mobility Radeon 9100 IGP (U3) 5835|0x1002:0x5835|none|4.11.100|
Graphic cards|ATI|Mobility Radeon 9200 IGP 7835|0x1002:0x7835|none|4.11.100|
Graphic cards|ATI|Mobility Radeon 9200 (M9+) 5C61 (AGP)|0x1002:0x5C61|none|4.11.100|
Graphic cards|ATI|Mobility Radeon 9200 (M9+) 5C63 (AGP)|0x1002:0x5C63|none|4.11.100|
Graphic cards|ATI|Mobility Radeon 9600/9700 (M10/M11) NP (AGP)|0x1002:0x4E50|none|4.11.100|
Graphic cards|ATI|Mobility Radeon 9600 (M10) NQ (AGP)|0x1002:0x4E51|none|4.11.100|
Graphic cards|ATI|Mobility Radeon 9600 (M10) NS (AGP)|0x1002:0x4E53|none|4.11.100|
Graphic cards|ATI|Mobility Radeon 9600 (M11) NR (AGP)|0x1002:0x4E52|none|4.11.100|
Graphic cards|ATI|Mobility Radeon  9800 (M18) JN (AGP)|0x1002:0x4A4E|none|4.11.100|
